id,date,categorie,region,ville,latitude,longitude,valeur,statut,source
4268,2022-09-15,penurie_eau,Nord,Guider,9.169446,13.208221,1,valide,web
4269,2021-06-30,panne_electricite,Sud,Ebolowa,3.313012,10.447469,2,valide,whatsapp
4270,2020-01-31,route_abimee,Sud-Ouest,Buea,4.190361,9.516895,1,valide,whatsapp
4271,2022-08-22,prix_marche,Extrême-Nord,Mora,10.095386,13.527021,1401,valide,app
4272,2021-09-28,panne_electricite,Ouest,Dschang,4.189598,10.606175,1,valide,web
4273,2022-07-24,route_abimee,Centre,Mfou,4.096723,11.767943,4,en_attente,app
4274,2021-07-15,penurie_eau,Ouest,Bafoussam,5.212716,10.838272,1,valide,whatsapp
4275,2022-09-25,route_abimee,Littoral,Douala,4.203829,10.053986,4,valide,whatsapp
4276,2022-06-14,penurie_eau,Nord-Ouest,Bamenda,6.152495,9.825826,1,valide,app
4277,2023-11-08,prix_marche,Adamaoua,Meiganga,7.414978,12.879267,138,valide,ussd
4278,2023-07-05,depot_sauvage,Sud-Ouest,Buea,4.926319,9.420342,4,valide,whatsapp
4279,2022-11-17,penurie_eau,Centre,Mfou,4.141693,12.105788,4,valide,whatsapp
4280,2022-01-03,route_abimee,Nord-Ouest,Bamenda,5.391228,9.813098,1,valide,web
4281,2022-11-18,panne_electricite,Centre,Obala,3.574462,12.013006,3,en_attente,ussd
4282,2022-08-26,prix_marche,Sud,Ebolowa,2.935382,11.242205,1334,valide,web
4283,2021-06-30,prix_marche,Centre,Obala,3.888114,13.031559,531,en_attente,whatsapp
4284,2024-02-03,depot_sauvage,Nord,Garoua,8.489103,13.494368,3,valide,web
4285,2021-03-14,depot_sauvage,Sud,Ebolowa,2.934142,10.420982,4,valide,app
4286,2022-08-30,route_abimee,Est,Abong-Mbang,3.387043,13.666358,2,valide,web
4287,2023-09-10,penurie_eau,Nord-Ouest,Bamenda,6.528906,10.011666,3,traite,whatsapp
4288,2020-03-22,panne_electricite,Extrême-Nord,Mora,10.050519,13.682878,4,traite,whatsapp
4289,2023-01-19,panne_electricite,Sud,Ebolowa,2.19683,10.116722,4,valide,ussd
4290,2020-01-25,penurie_eau,Littoral,Nkongsamba,5.268051,9.856175,2,en_attente,app
4291,2022-06-08,prix_marche,Littoral,Douala,3.364187,9.604863,1837,valide,web
4292,2022-03-19,panne_electricite,Nord-Ouest,Bamenda,6.501021,10.073629,3,valide,whatsapp
4293,2021-07-07,depot_sauvage,Ouest,Dschang,4.302221,10.394481,1,traite,app
4294,2020-11-04,penurie_eau,Ouest,Bafoussam,4.850022,10.121066,1,valide,ussd
4295,2021-02-23,depot_sauvage,Nord,Garoua,9.551387,13.360982,1,traite,web
4296,2023-04-02,prix_marche,Sud-Ouest,Limbe,3.944185,9.023769,1526,valide,whatsapp
4297,2022-07-08,penurie_eau,Sud,Kribi,1.454551,11.211576,3,valide,whatsapp
4298,2021-12-28,route_abimee,Extrême-Nord,Kousséri,10.20348,13.501147,1,valide,ussd
4299,2021-03-01,route_abimee,Sud,Kribi,3.04503,10.755035,3,en_attente,ussd
4300,2021-08-07,prix_marche,Extrême-Nord,Maroua,9.653893,13.76769,883,valide,app
4301,2020-01-29,depot_sauvage,Sud,Ebolowa,2.43821,11.812267,1,valide,whatsapp
4302,2021-12-15,depot_sauvage,Est,Bertoua,4.785645,13.532497,4,en_attente,app
4303,2020-06-29,depot_sauvage,Ouest,Bafoussam,5.343182,10.077547,3,valide,app
4304,2021-09-28,panne_electricite,Est,Abong-Mbang,4.686948,14.031593,2,valide,whatsapp
4305,2020-04-03,route_abimee,Nord,Garoua,10.156386,12.99029,4,valide,web
4306,2022-08-26,depot_sauvage,Est,Abong-Mbang,3.683236,13.672044,3,valide,app
4307,2022-05-16,route_abimee,Extrême-Nord,Kousséri,9.988762,14.626919,4,valide,whatsapp
4308,2022-04-17,route_abimee,Est,Bertoua,3.599806,13.63886,1,valide,whatsapp
4309,2022-07-06,penurie_eau,Littoral,Edéa,3.622311,10.708875,3,valide,app
4310,2020-08-03,route_abimee,Centre,Mfou,4.029316,12.342023,1,valide,whatsapp
4311,2024-01-29,depot_sauvage,Adamaoua,Meiganga,6.799297,13.059836,3,valide,whatsapp
4312,2021-01-02,penurie_eau,Sud,Kribi,3.228673,10.129002,2,en_attente,app
4313,2020-12-06,route_abimee,Adamaoua,Ngaoundéré,7.581675,13.180672,2,traite,app
4314,2023-06-11,panne_electricite,Ouest,Dschang,5.422668,10.420596,2,en_attente,whatsapp
4315,2020-10-24,penurie_eau,Littoral,Edéa,4.762783,10.230091,2,traite,web
4316,2022-12-10,penurie_eau,Sud-Ouest,Buea,4.040879,8.555956,2,valide,web
4317,2024-01-26,prix_marche,Nord,Garoua,8.747799,13.411911,1108,traite,whatsapp
4318,2020-09-18,panne_electricite,Ouest,Dschang,4.225106,10.466098,2,traite,web
4319,2023-12-30,depot_sauvage,Est,Bertoua,3.261271,14.315211,4,valide,app
4320,2020-11-17,prix_marche,Centre,Yaoundé,3.204167,12.016634,644,valide,whatsapp
4321,2021-10-01,panne_electricite,Sud,Ebolowa,2.986776,10.335054,2,valide,app
4322,2023-01-29,depot_sauvage,Nord,Guider,9.777053,12.658754,2,valide,whatsapp
4323,2023-11-23,depot_sauvage,Centre,Yaoundé,4.145489,11.494456,3,valide,web
4324,2020-12-14,route_abimee,Ouest,Bafoussam,5.147856,10.078248,4,valide,whatsapp
4325,2023-06-25,prix_marche,Est,Abong-Mbang,3.636855,13.63435,1592,traite,whatsapp
4326,2020-12-28,depot_sauvage,Centre,Mfou,4.729133,11.431287,4,valide,whatsapp
4327,2021-03-29,route_abimee,Ouest,Dschang,5.677267,9.540515,3,traite,whatsapp
4328,2023-12-04,route_abimee,Sud,Ebolowa,1.997594,11.530518,4,valide,whatsapp
4329,2020-12-06,route_abimee,Littoral,Nkongsamba,4.817116,10.618066,1,valide,whatsapp
4330,2021-06-28,penurie_eau,Extrême-Nord,Kousséri,9.158841,14.310291,1,valide,whatsapp
4331,2023-11-15,route_abimee,Centre,Mfou,4.066856,11.086645,4,valide,whatsapp
4332,2023-11-14,panne_electricite,Adamaoua,Ngaoundéré,6.885276,13.21085,4,valide,whatsapp
4333,2023-04-27,depot_sauvage,Sud-Ouest,Kumba,4.908349,9.599656,1,valide,whatsapp
4334,2020-11-14,depot_sauvage,Sud-Ouest,Limbe,4.66378,9.711646,3,valide,whatsapp
4335,2022-06-02,panne_electricite,Adamaoua,Ngaoundéré,6.833535,12.719161,4,valide,app
4336,2023-02-09,depot_sauvage,Extrême-Nord,Maroua,10.733609,13.921112,1,traite,app
4337,2022-11-25,penurie_eau,Adamaoua,Meiganga,7.17973,14.313687,2,traite,whatsapp
4338,2023-05-19,penurie_eau,Sud,Kribi,2.527705,11.010249,2,valide,ussd
4339,2020-08-05,penurie_eau,Sud-Ouest,Kumba,4.335665,9.440469,1,valide,ussd
4340,2020-04-29,panne_electricite,Sud-Ouest,Kumba,4.519704,9.376283,4,valide,whatsapp
4341,2020-02-03,prix_marche,Extrême-Nord,Maroua,9.922713,13.951377,845,valide,app
4342,2020-09-08,prix_marche,Centre,Yaoundé,3.680451,11.673808,1043,valide,app
4343,2023-05-13,panne_electricite,Nord-Ouest,Bamenda,5.719461,9.410032,4,en_attente,whatsapp
4344,2021-06-07,panne_electricite,Centre,Mfou,3.449157,12.591706,1,valide,app
4345,2022-10-25,depot_sauvage,Est,Bertoua,3.706399,13.201071,2,en_attente,whatsapp
4346,2020-10-29,prix_marche,Ouest,Foumban,4.689617,10.644031,1919,valide,app
4347,2023-10-08,penurie_eau,Ouest,Foumban,5.171934,10.286195,4,traite,app
4348,2023-02-01,penurie_eau,Nord-Ouest,Kumbo,6.20164,9.728225,3,en_attente,whatsapp
4349,2022-10-07,route_abimee,Ouest,Foumban,4.866091,9.940635,2,en_attente,app
4350,2022-12-18,panne_electricite,Nord-Ouest,Bamenda,5.847179,9.768078,4,valide,app
4351,2021-08-17,prix_marche,Centre,Obala,4.579713,11.668255,1279,valide,app
4352,2021-03-08,route_abimee,Est,Abong-Mbang,4.3047,13.727916,1,valide,whatsapp
4353,2023-04-05,route_abimee,Sud-Ouest,Limbe,4.700152,9.082427,2,traite,web
4354,2021-05-05,route_abimee,Ouest,Dschang,6.16977,10.493926,4,valide,app
4355,2023-08-19,depot_sauvage,Est,Abong-Mbang,4.166177,14.592169,1,valide,web
4356,2023-12-02,depot_sauvage,Ouest,Dschang,4.488695,9.346522,4,valide,whatsapp
4357,2022-02-26,panne_electricite,Centre,Mfou,4.414576,12.382818,3,valide,ussd
4358,2023-10-31,route_abimee,Adamaoua,Meiganga,6.083883,14.194433,2,valide,web
4359,2023-05-06,penurie_eau,Est,Bertoua,3.631123,13.111145,1,valide,app
4360,2021-11-15,depot_sauvage,Littoral,Edéa,3.61356,10.362758,4,valide,ussd
4361,2020-07-15,route_abimee,Littoral,Douala,4.212597,9.68159,1,valide,web
4362,2023-04-26,route_abimee,Sud,Ebolowa,2.992326,10.456262,4,valide,whatsapp
4363,2020-07-08,route_abimee,Centre,Mfou,3.633087,11.760325,3,valide,app
4364,2022-11-22,depot_sauvage,Est,Bertoua,3.641911,13.830804,2,en_attente,whatsapp
4365,2023-12-29,route_abimee,Ouest,Bafoussam,4.50245,10.110888,3,traite,web
4366,2021-10-09,penurie_eau,Centre,Obala,3.584735,11.531925,2,valide,whatsapp
4367,2020-03-20,prix_marche,Adamaoua,Ngaoundéré,6.258225,13.064793,824,en_attente,whatsapp
4368,2022-10-22,penurie_eau,Centre,Yaoundé,4.384659,10.765771,1,valide,whatsapp
4369,2023-01-02,prix_marche,Extrême-Nord,Mora,10.298717,13.459385,1943,en_attente,whatsapp
4370,2021-06-07,prix_marche,Adamaoua,Ngaoundéré,6.806944,13.268199,412,en_attente,web
4371,2021-12-29,panne_electricite,Sud,Ebolowa,2.533446,11.280529,2,valide,app
4372,2022-03-13,prix_marche,Ouest,Foumban,4.536393,9.120654,1105,valide,whatsapp
4373,2020-11-08,prix_marche,Nord-Ouest,Kumbo,6.596842,10.348117,549,valide,whatsapp
4374,2022-01-28,penurie_eau,Nord,Guider,8.917505,12.870074,3,traite,whatsapp
4375,2020-01-30,depot_sauvage,Sud,Kribi,3.434243,10.945444,3,valide,whatsapp
4376,2020-04-30,penurie_eau,Nord,Garoua,8.639851,12.273756,4,valide,web
4377,2020-07-21,penurie_eau,Centre,Obala,4.212808,11.616542,3,valide,app
4378,2022-07-29,prix_marche,Adamaoua,Meiganga,7.616409,13.571523,357,valide,app
4379,2023-02-08,prix_marche,Centre,Yaoundé,3.580787,12.525308,1002,valide,app
4380,2020-06-24,penurie_eau,Littoral,Nkongsamba,3.996364,10.084695,4,valide,ussd
4381,2023-08-19,route_abimee,Sud-Ouest,Buea,4.067717,8.402643,2,valide,whatsapp
4382,2023-07-28,depot_sauvage,Adamaoua,Meiganga,6.445589,13.231085,3,en_attente,web
4383,2023-10-06,panne_electricite,Est,Abong-Mbang,4.442347,14.207054,4,traite,web
4384,2021-10-08,prix_marche,Nord-Ouest,Bamenda,5.638332,10.055569,775,valide,web
4385,2023-07-09,penurie_eau,Littoral,Edéa,4.553004,10.446906,2,valide,whatsapp
4386,2022-04-21,prix_marche,Extrême-Nord,Maroua,9.979333,13.651342,1302,valide,web
4387,2022-09-12,penurie_eau,Ouest,Dschang,4.580168,9.987183,1,en_attente,app
4388,2022-05-17,prix_marche,Nord-Ouest,Kumbo,5.149857,9.843078,1785,valide,ussd
4389,2020-05-31,route_abimee,Nord-Ouest,Bamenda,6.619785,10.641785,1,valide,app
4390,2021-11-01,penurie_eau,Extrême-Nord,Mora,9.619501,14.686877,1,valide,app
4391,2021-05-28,prix_marche,Extrême-Nord,Maroua,8.852,14.492276,260,valide,ussd
4392,2020-06-06,penurie_eau,Nord-Ouest,Kumbo,6.506519,9.33089,4,en_attente,whatsapp
4393,2023-12-12,depot_sauvage,Est,Bertoua,4.308895,14.301664,4,en_attente,whatsapp
4394,2021-10-19,panne_electricite,Littoral,Nkongsamba,4.712679,10.466034,3,valide,whatsapp
4395,2023-04-01,prix_marche,Littoral,Douala,4.470759,8.807694,1239,en_attente,app
4396,2022-02-21,penurie_eau,Extrême-Nord,Maroua,10.269586,14.014605,1,traite,app
4397,2021-09-11,depot_sauvage,Adamaoua,Meiganga,7.265784,13.188555,2,valide,ussd
4398,2022-01-22,depot_sauvage,Sud-Ouest,Buea,4.018726,8.967625,1,valide,whatsapp
4399,2023-03-10,route_abimee,Nord,Garoua,8.982508,12.898902,3,en_attente,whatsapp
4400,2023-09-23,prix_marche,Ouest,Bafoussam,4.55361,10.830455,285,traite,app
4401,2021-05-29,route_abimee,Sud,Kribi,2.971989,11.836484,3,valide,app
4402,2022-08-28,panne_electricite,Est,Bertoua,4.557957,14.829778,1,valide,app
4403,2021-10-02,panne_electricite,Est,Abong-Mbang,4.010644,13.836498,1,valide,ussd
4404,2024-01-24,panne_electricite,Nord,Garoua,8.199618,13.694039,1,valide,app
4405,2023-02-17,route_abimee,Ouest,Dschang,4.886213,9.717308,3,valide,web
4406,2023-03-01,route_abimee,Sud-Ouest,Kumba,4.356533,9.825883,3,valide,app
4407,2021-06-23,depot_sauvage,Centre,Obala,5.147725,12.066297,1,valide,web
4408,2021-10-26,penurie_eau,Sud,Kribi,2.940687,10.444045,2,valide,app
4409,2020-05-02,panne_electricite,Sud,Ebolowa,1.916068,10.925803,3,valide,app
4410,2021-05-14,route_abimee,Nord,Guider,8.416689,12.503355,1,valide,whatsapp
4411,2022-05-10,route_abimee,Nord,Garoua,9.310227,12.331061,1,valide,whatsapp
4412,2024-01-20,depot_sauvage,Extrême-Nord,Mora,9.662319,13.487493,2,valide,app
4413,2021-12-15,penurie_eau,Adamaoua,Meiganga,7.754083,13.388074,3,valide,web
4414,2020-10-20,route_abimee,Littoral,Douala,3.493443,8.957477,4,en_attente,whatsapp
4415,2022-08-05,penurie_eau,Adamaoua,Ngaoundéré,6.473797,13.482159,3,traite,ussd
4416,2020-02-09,panne_electricite,Littoral,Edéa,4.609398,9.391597,1,valide,whatsapp
4417,2020-11-13,penurie_eau,Ouest,Bafoussam,5.180263,10.192902,2,valide,app
4418,2020-01-02,panne_electricite,Ouest,Foumban,5.810458,9.213099,1,valide,app
4419,2022-06-05,prix_marche,Littoral,Douala,3.663215,10.663285,1542,valide,ussd
4420,2021-01-22,depot_sauvage,Adamaoua,Meiganga,7.549025,12.484096,4,en_attente,whatsapp
4421,2022-02-04,prix_marche,Extrême-Nord,Mora,9.654272,14.030135,1808,valide,app
4422,2023-10-23,panne_electricite,Ouest,Bafoussam,5.299017,9.991088,4,valide,whatsapp
4423,2021-07-07,route_abimee,Sud-Ouest,Kumba,4.553369,9.751457,4,valide,whatsapp
4424,2023-04-12,route_abimee,Adamaoua,Ngaoundéré,7.064014,12.493478,2,en_attente,whatsapp
4425,2022-11-01,route_abimee,Littoral,Nkongsamba,2.878574,10.466741,4,en_attente,whatsapp
4426,2020-12-23,route_abimee,Adamaoua,Ngaoundéré,7.11995,13.507509,1,en_attente,app
4427,2023-03-29,depot_sauvage,Sud,Ebolowa,2.083575,10.60087,4,valide,app
4428,2020-03-15,depot_sauvage,Ouest,Bafoussam,5.250455,10.906739,4,traite,whatsapp
4429,2022-10-20,prix_marche,Littoral,Nkongsamba,3.752369,9.877152,1322,valide,app
4430,2020-04-17,route_abimee,Sud,Ebolowa,2.289415,10.521013,2,valide,web
4431,2022-07-02,route_abimee,Nord,Garoua,9.304626,12.425015,2,valide,web
4432,2023-03-18,panne_electricite,Ouest,Foumban,4.702443,10.777485,3,valide,whatsapp
4433,2021-04-21,panne_electricite,Ouest,Foumban,4.087288,10.133636,1,valide,app
4434,2021-08-01,depot_sauvage,Littoral,Douala,3.600787,10.486989,3,en_attente,app
4435,2020-05-02,route_abimee,Centre,Yaoundé,3.831008,12.342147,2,en_attente,whatsapp
4436,2020-10-18,route_abimee,Nord,Garoua,8.644985,12.739904,1,en_attente,whatsapp
4437,2021-06-15,penurie_eau,Littoral,Douala,5.266711,10.236831,1,valide,whatsapp
4438,2020-04-17,penurie_eau,Est,Bertoua,4.334415,14.468115,3,valide,app
4439,2022-10-05,depot_sauvage,Extrême-Nord,Kousséri,10.092019,14.67422,2,valide,app
4440,2021-07-08,depot_sauvage,Sud-Ouest,Limbe,4.769197,9.98469,4,valide,whatsapp
4441,2022-12-08,panne_electricite,Extrême-Nord,Kousséri,10.036023,14.168873,2,valide,web
4442,2021-04-28,prix_marche,Nord,Garoua,8.432486,12.495746,312,traite,whatsapp
4443,2022-03-11,prix_marche,Littoral,Edéa,2.803045,9.8555,1387,valide,whatsapp
4444,2023-09-18,route_abimee,Extrême-Nord,Mora,10.425209,13.841035,4,en_attente,whatsapp
4445,2021-01-08,prix_marche,Adamaoua,Meiganga,6.998467,12.454457,534,valide,whatsapp
4446,2022-07-08,depot_sauvage,Nord,Garoua,8.949825,13.11749,3,traite,app
4447,2021-04-21,penurie_eau,Ouest,Dschang,5.13732,9.837361,1,traite,whatsapp
4448,2020-05-29,panne_electricite,Sud,Ebolowa,3.112232,10.849491,4,valide,app
4449,2022-06-08,route_abimee,Adamaoua,Ngaoundéré,6.742595,12.732737,3,valide,whatsapp
4450,2020-02-04,route_abimee,Ouest,Dschang,4.306215,10.066945,1,en_attente,ussd
4451,2022-06-24,panne_electricite,Ouest,Dschang,4.43359,10.483117,3,valide,whatsapp
4452,2021-11-19,prix_marche,Nord-Ouest,Bamenda,5.970525,10.584859,1116,valide,web
4453,2023-09-04,penurie_eau,Sud-Ouest,Limbe,5.06774,9.278497,1,valide,whatsapp
4454,2020-02-25,route_abimee,Ouest,Foumban,4.320921,10.24949,2,valide,whatsapp
4455,2021-03-22,route_abimee,Est,Abong-Mbang,4.370428,13.933912,4,en_attente,app
4456,2022-09-21,prix_marche,Nord,Guider,8.356087,12.466849,921,valide,app
4457,2022-01-29,prix_marche,Adamaoua,Ngaoundéré,6.780178,13.244537,1907,valide,whatsapp
4458,2022-03-06,penurie_eau,Centre,Mfou,3.546984,12.410255,3,valide,whatsapp
4459,2021-01-02,route_abimee,Littoral,Nkongsamba,4.095529,11.397177,4,valide,whatsapp
4460,2022-08-04,panne_electricite,Littoral,Nkongsamba,3.935077,9.467046,1,en_attente,whatsapp
4461,2022-05-22,route_abimee,Est,Abong-Mbang,3.131712,13.648831,3,valide,app
4462,2020-09-18,route_abimee,Sud,Kribi,2.056922,11.730763,4,en_attente,whatsapp
4463,2023-09-02,prix_marche,Adamaoua,Ngaoundéré,7.451436,13.148546,1224,valide,app
4464,2022-01-23,penurie_eau,Nord,Garoua,9.001738,12.39575,2,en_attente,app
4465,2023-12-24,depot_sauvage,Centre,Mfou,4.571457,12.205743,4,valide,app
4466,2023-12-31,panne_electricite,Est,Abong-Mbang,3.114197,14.35143,4,valide,app
4467,2021-10-22,prix_marche,Adamaoua,Ngaoundéré,7.467096,13.781361,573,valide,app
4468,2023-09-16,route_abimee,Centre,Obala,3.45533,12.324183,1,valide,ussd
4469,2023-07-13,route_abimee,Centre,Yaoundé,4.062629,12.902109,1,valide,app
4470,2023-01-10,route_abimee,Centre,Obala,3.409843,12.164591,4,valide,whatsapp
4471,2021-09-09,panne_electricite,Ouest,Foumban,4.91692,9.722438,2,valide,whatsapp
4472,2022-01-11,panne_electricite,Nord-Ouest,Bamenda,5.813,10.930271,4,valide,whatsapp
4473,2020-08-14,prix_marche,Ouest,Foumban,5.50491,10.130336,1825,en_attente,whatsapp
4474,2020-04-16,route_abimee,Sud-Ouest,Limbe,5.51913,9.001846,4,en_attente,whatsapp
4475,2023-08-25,panne_electricite,Nord-Ouest,Kumbo,5.766023,8.396759,4,en_attente,whatsapp
4476,2023-08-16,prix_marche,Littoral,Douala,4.265063,10.807913,139,en_attente,app
4477,2021-02-17,route_abimee,Ouest,Bafoussam,5.867622,10.2534,1,valide,ussd
4478,2023-03-27,penurie_eau,Sud-Ouest,Kumba,5.050118,8.815949,1,en_attente,whatsapp
4479,2021-05-01,panne_electricite,Est,Abong-Mbang,3.913008,14.254651,1,valide,whatsapp
4480,2020-11-25,route_abimee,Nord-Ouest,Bamenda,5.904278,9.605962,1,valide,whatsapp
4481,2021-11-24,route_abimee,Est,Bertoua,4.037758,13.484544,2,valide,app
4482,2021-05-16,panne_electricite,Nord,Garoua,9.559723,13.278209,4,en_attente,whatsapp
4483,2022-07-03,depot_sauvage,Sud-Ouest,Buea,3.401551,9.304091,4,traite,web
4484,2020-01-20,depot_sauvage,Littoral,Edéa,4.246803,9.845826,3,valide,ussd
4485,2022-02-09,panne_electricite,Extrême-Nord,Maroua,10.615292,14.152273,1,valide,ussd
4486,2022-05-10,depot_sauvage,Littoral,Edéa,3.608392,9.79299,4,valide,whatsapp
4487,2021-04-04,route_abimee,Est,Bertoua,3.865533,13.32694,4,valide,web
4488,2023-08-10,panne_electricite,Est,Abong-Mbang,3.699902,14.406062,1,en_attente,app
4489,2020-06-10,penurie_eau,Est,Abong-Mbang,3.957919,13.767598,3,valide,ussd
4490,2021-05-13,penurie_eau,Nord-Ouest,Bamenda,6.348787,9.963,1,traite,ussd
4491,2023-03-01,route_abimee,Sud,Ebolowa,2.411202,10.955195,2,valide,web
4492,2022-05-12,prix_marche,Ouest,Bafoussam,5.317073,10.764596,1100,en_attente,app
4493,2023-08-03,route_abimee,Extrême-Nord,Kousséri,9.666939,13.551471,1,valide,web
4494,2020-01-18,prix_marche,Est,Abong-Mbang,3.91995,14.393965,977,en_attente,whatsapp
4495,2020-08-30,prix_marche,Nord,Guider,8.980199,13.149141,1933,traite,web
4496,2020-08-06,route_abimee,Nord-Ouest,Kumbo,5.454295,10.243702,3,en_attente,whatsapp
4497,2022-01-24,penurie_eau,Littoral,Edéa,4.133793,9.996507,2,valide,app
4498,2021-05-21,prix_marche,Est,Abong-Mbang,4.070623,13.351524,529,valide,app
4499,2021-11-06,penurie_eau,Nord,Guider,8.561616,13.332127,2,valide,whatsapp
4500,2022-03-27,depot_sauvage,Nord,Garoua,8.487259,12.061437,1,valide,app
4501,2022-07-25,prix_marche,Littoral,Edéa,4.144263,10.480956,404,en_attente,app
4502,2023-01-13,depot_sauvage,Ouest,Bafoussam,4.613576,9.497491,4,valide,ussd
4503,2022-03-04,depot_sauvage,Nord,Guider,9.304932,13.026936,4,en_attente,web
4504,2022-09-15,route_abimee,Centre,Yaoundé,4.444007,11.992458,4,traite,app
4505,2022-03-13,prix_marche,Nord,Guider,9.323213,12.69295,444,valide,whatsapp
4506,2024-01-18,route_abimee,Ouest,Bafoussam,4.845078,10.902739,1,valide,whatsapp
4507,2021-08-26,panne_electricite,Sud,Kribi,2.000543,11.053294,4,valide,ussd
4508,2021-06-26,panne_electricite,Est,Bertoua,3.815145,14.712753,4,en_attente,web
4509,2020-04-05,panne_electricite,Nord-Ouest,Kumbo,5.880416,10.114169,2,traite,whatsapp
4510,2021-03-27,panne_electricite,Nord-Ouest,Bamenda,6.404686,10.005388,1,en_attente,whatsapp
4511,2020-10-07,prix_marche,Adamaoua,Meiganga,6.354757,13.904501,1769,valide,app
4512,2020-08-26,panne_electricite,Nord-Ouest,Kumbo,5.544542,10.070637,1,en_attente,app
4513,2022-07-04,depot_sauvage,Centre,Mfou,4.689585,12.915886,3,valide,whatsapp
4514,2022-11-06,panne_electricite,Nord-Ouest,Kumbo,6.986673,10.449758,4,valide,whatsapp
4515,2020-08-14,panne_electricite,Extrême-Nord,Mora,9.695099,14.494222,1,valide,whatsapp
4516,2021-09-02,depot_sauvage,Nord-Ouest,Kumbo,6.155453,9.459555,2,valide,web
4517,2021-10-24,panne_electricite,Sud-Ouest,Limbe,4.91189,9.378458,1,valide,web
4518,2022-08-12,depot_sauvage,Centre,Yaoundé,3.624504,12.090454,2,valide,app
4519,2021-10-31,prix_marche,Adamaoua,Meiganga,6.955003,12.938966,1767,valide,whatsapp
4520,2021-10-20,depot_sauvage,Sud-Ouest,Limbe,4.055637,8.129006,1,traite,app
4521,2020-03-07,panne_electricite,Nord-Ouest,Kumbo,5.962913,10.071345,1,en_attente,whatsapp
4522,2023-09-06,prix_marche,Sud,Ebolowa,1.778487,10.622573,646,valide,whatsapp
4523,2022-02-20,penurie_eau,Est,Bertoua,3.118653,14.479367,3,valide,whatsapp
4524,2023-01-23,depot_sauvage,Adamaoua,Meiganga,7.38594,12.593406,2,valide,app
4525,2022-03-18,depot_sauvage,Est,Bertoua,4.781967,14.393558,4,valide,ussd
4526,2023-09-29,panne_electricite,Adamaoua,Ngaoundéré,7.393568,12.953838,3,en_attente,web
4527,2023-11-05,panne_electricite,Ouest,Bafoussam,4.975788,10.152438,3,valide,app
4528,2023-05-25,depot_sauvage,Ouest,Foumban,4.093723,10.298518,1,valide,app
4529,2020-12-03,panne_electricite,Adamaoua,Ngaoundéré,6.683025,12.078603,2,en_attente,whatsapp
4530,2020-03-12,depot_sauvage,Centre,Yaoundé,3.796765,11.796309,2,valide,ussd
4531,2021-08-03,route_abimee,Sud,Ebolowa,1.876043,9.701847,2,en_attente,web
4532,2022-08-12,penurie_eau,Nord-Ouest,Bamenda,7.721181,10.998133,1,valide,whatsapp
4533,2023-04-25,panne_electricite,Nord-Ouest,Bamenda,5.176003,9.710352,1,valide,app
4534,2020-07-21,prix_marche,Sud,Ebolowa,3.127123,10.725326,1278,valide,web
4535,2022-12-23,penurie_eau,Adamaoua,Ngaoundéré,6.921111,12.998143,3,valide,app
4536,2020-06-26,route_abimee,Sud,Ebolowa,2.946178,10.881105,1,traite,app
4537,2022-02-11,penurie_eau,Nord-Ouest,Bamenda,6.658091,10.02339,2,valide,app
4538,2023-08-08,panne_electricite,Extrême-Nord,Mora,10.212611,14.264634,2,valide,whatsapp
4539,2022-06-17,panne_electricite,Adamaoua,Ngaoundéré,7.627797,13.070827,4,valide,web
4540,2021-02-16,route_abimee,Est,Bertoua,3.601469,14.367432,4,valide,whatsapp
4541,2022-07-19,route_abimee,Littoral,Douala,2.940381,10.213911,1,valide,web
4542,2021-03-21,route_abimee,Centre,Yaoundé,4.130392,12.698064,1,en_attente,whatsapp
4543,2023-09-05,depot_sauvage,Adamaoua,Meiganga,7.243231,12.560974,3,traite,whatsapp
4544,2021-07-24,route_abimee,Sud,Ebolowa,1.158649,10.295345,4,valide,app
4545,2022-10-12,depot_sauvage,Adamaoua,Meiganga,7.678496,12.632801,2,traite,app
4546,2023-08-15,route_abimee,Sud-Ouest,Kumba,3.92277,9.268685,2,valide,web
4547,2021-03-08,panne_electricite,Nord-Ouest,Kumbo,6.045006,9.497601,3,valide,web
4548,2023-10-09,route_abimee,Est,Abong-Mbang,3.392557,13.218854,2,valide,whatsapp
4549,2022-06-19,route_abimee,Centre,Mfou,3.920671,11.292651,3,valide,whatsapp
4550,2021-04-19,prix_marche,Sud,Ebolowa,1.884197,11.306434,780,valide,whatsapp
4551,2021-06-29,depot_sauvage,Adamaoua,Meiganga,6.360916,14.018607,4,valide,ussd
4552,2020-09-22,route_abimee,Nord,Guider,8.158983,12.159713,2,valide,whatsapp
4553,2021-04-09,depot_sauvage,Adamaoua,Ngaoundéré,6.196431,12.329798,4,valide,whatsapp
4554,2020-04-11,penurie_eau,Sud,Ebolowa,2.577561,11.341138,4,en_attente,whatsapp
4555,2023-01-22,penurie_eau,Littoral,Nkongsamba,3.880254,10.368812,3,valide,web
4556,2022-04-20,penurie_eau,Nord-Ouest,Kumbo,6.301252,10.726307,2,valide,whatsapp
4557,2021-01-13,panne_electricite,Est,Abong-Mbang,4.162647,14.195712,1,valide,whatsapp
4558,2023-03-01,prix_marche,Est,Abong-Mbang,3.996407,15.087738,1237,valide,whatsapp
4559,2020-07-31,penurie_eau,Extrême-Nord,Mora,10.210412,13.168308,4,traite,web
