annee,mois,route,type_transport,distance_km,cout_fcfa,temps_heures,accidents,embouteillages,volume_marchandises_tonnes,passagers
2021,10,N2 Yaounde-Bamenda,Train,454,27240,6.5,0,1,14,48
2021,10,N2 Yaounde-Bamenda,Avion,111,88800,0.2,0,0,0,39
2021,10,N3 Yaounde-Abong,Camion,454,68100,11.3,0,5,78,30
2021,10,N3 Yaounde-Abong,Taxi,345,103500,5.8,0,1,0,196
2021,10,N3 Yaounde-Abong,Bus,399,31920,8.0,0,1,0,60
2021,10,N3 Yaounde-Abong,Moto,284,28400,6.3,0,2,0,246
2021,10,N3 Yaounde-Abong,Train,256,15360,3.7,0,1,74,49
2021,10,N3 Yaounde-Abong,Avion,487,389600,1.0,0,0,0,31
2021,10,N4 Maroua-Kousseri,Camion,196,29400,4.9,0,2,99,17
2021,10,N4 Maroua-Kousseri,Taxi,457,137100,7.6,0,0,0,12
2021,10,N4 Maroua-Kousseri,Bus,224,17920,4.5,0,0,0,209
2021,10,N4 Maroua-Kousseri,Moto,187,18700,4.2,0,3,0,121
2021,10,N4 Maroua-Kousseri,Train,375,22500,5.4,0,1,36,36
2021,10,N4 Maroua-Kousseri,Avion,217,173600,0.4,0,0,0,43
2021,10,N5 Bafoussam-Douala,Camion,168,25200,4.2,0,4,60,2
2021,10,N5 Bafoussam-Douala,Taxi,181,54300,3.0,1,4,0,1
2021,10,N5 Bafoussam-Douala,Bus,110,8800,2.2,0,1,0,426
2021,10,N5 Bafoussam-Douala,Moto,166,16600,3.7,0,1,0,319
2021,10,N5 Bafoussam-Douala,Train,196,11760,2.8,0,3,54,7
2021,10,N5 Bafoussam-Douala,Avion,320,256000,0.6,0,0,0,32
2021,10,N6 Limbe-Kumba,Camion,356,53400,8.9,0,1,41,5
2021,10,N6 Limbe-Kumba,Taxi,380,114000,6.3,0,2,0,139
2021,10,N6 Limbe-Kumba,Bus,302,24160,6.0,0,1,0,306
2021,10,N6 Limbe-Kumba,Moto,133,13300,3.0,0,0,0,216
2021,10,N6 Limbe-Kumba,Train,359,21540,5.1,0,1,31,20
2021,10,N6 Limbe-Kumba,Avion,231,184800,0.5,0,0,0,44
2021,11,N1 Douala-Yaounde,Camion,461,69150,11.5,0,1,98,48
2021,11,N1 Douala-Yaounde,Taxi,242,72600,4.0,1,7,0,203
2021,11,N1 Douala-Yaounde,Bus,295,23600,5.9,0,2,0,113
2021,11,N1 Douala-Yaounde,Moto,365,36500,8.1,0,0,0,395
2021,11,N1 Douala-Yaounde,Train,438,26280,6.3,0,2,68,6
2021,11,N1 Douala-Yaounde,Avion,268,214400,0.5,0,0,0,10
2021,11,N2 Yaounde-Bamenda,Camion,291,43650,7.3,0,2,90,44
2021,11,N2 Yaounde-Bamenda,Taxi,364,109200,6.1,0,1,0,85
2021,11,N2 Yaounde-Bamenda,Bus,267,21360,5.3,0,1,0,167
2021,11,N2 Yaounde-Bamenda,Moto,497,49700,11.0,0,0,0,90
2021,11,N2 Yaounde-Bamenda,Train,368,22080,5.3,0,3,50,39
2021,11,N2 Yaounde-Bamenda,Avion,358,286400,0.7,0,0,0,47
2021,11,N3 Yaounde-Abong,Camion,168,25200,4.2,0,2,31,46
2021,11,N3 Yaounde-Abong,Taxi,340,102000,5.7,0,3,0,33
2021,11,N3 Yaounde-Abong,Bus,120,9600,2.4,0,2,0,366
2021,11,N3 Yaounde-Abong,Moto,289,28900,6.4,0,1,0,444
2021,11,N3 Yaounde-Abong,Train,229,13740,3.3,0,1,24,16
2021,11,N3 Yaounde-Abong,Avion,150,120000,0.3,0,0,0,40
2021,11,N4 Maroua-Kousseri,Camion,285,42750,7.1,0,2,57,45
2021,11,N4 Maroua-Kousseri,Taxi,336,100800,5.6,0,1,0,466
2021,11,N4 Maroua-Kousseri,Bus,166,13280,3.3,0,4,0,138
2021,11,N4 Maroua-Kousseri,Moto,430,43000,9.6,0,1,0,148
2021,11,N4 Maroua-Kousseri,Train,350,21000,5.0,0,1,94,4
2021,11,N4 Maroua-Kousseri,Avion,377,301600,0.8,0,0,0,7
2021,11,N5 Bafoussam-Douala,Camion,112,16800,2.8,0,1,13,24
2021,11,N5 Bafoussam-Douala,Taxi,201,60300,3.4,0,4,0,136
2021,11,N5 Bafoussam-Douala,Bus,234,18720,4.7,0,2,0,207
2021,11,N5 Bafoussam-Douala,Moto,417,41700,9.3,0,0,0,264
2021,11,N5 Bafoussam-Douala,Train,144,8640,2.1,0,2,34,30
2021,11,N5 Bafoussam-Douala,Avion,499,399200,1.0,0,0,0,9
2021,11,N6 Limbe-Kumba,Camion,465,69750,11.6,0,1,90,1
2021,11,N6 Limbe-Kumba,Taxi,470,141000,7.8,0,3,0,324
2021,11,N6 Limbe-Kumba,Bus,482,38560,9.6,0,2,0,366
2021,11,N6 Limbe-Kumba,Moto,371,37100,8.2,0,2,0,292
2021,11,N6 Limbe-Kumba,Train,198,11880,2.8,0,4,67,31
2021,11,N6 Limbe-Kumba,Avion,140,112000,0.3,1,0,0,6
2021,12,N1 Douala-Yaounde,Camion,402,60300,10.1,0,4,45,41
2021,12,N1 Douala-Yaounde,Taxi,431,129300,7.2,0,2,0,365
2021,12,N1 Douala-Yaounde,Bus,214,17120,4.3,0,4,0,380
2021,12,N1 Douala-Yaounde,Moto,495,49500,11.0,0,4,0,400
2021,12,N1 Douala-Yaounde,Train,296,17760,4.2,0,2,30,15
2021,12,N1 Douala-Yaounde,Avion,260,208000,0.5,0,0,0,43
2021,12,N2 Yaounde-Bamenda,Camion,375,56250,9.4,0,1,26,24
2021,12,N2 Yaounde-Bamenda,Taxi,160,48000,2.7,0,3,0,21
2021,12,N2 Yaounde-Bamenda,Bus,249,19920,5.0,0,7,0,116
2021,12,N2 Yaounde-Bamenda,Moto,201,20100,4.5,0,3,0,351
2021,12,N2 Yaounde-Bamenda,Train,240,14400,3.4,0,2,39,21
2021,12,N2 Yaounde-Bamenda,Avion,491,392800,1.0,0,0,0,47
2021,12,N3 Yaounde-Abong,Camion,474,71100,11.8,0,4,15,45
2021,12,N3 Yaounde-Abong,Taxi,210,63000,3.5,0,1,0,105
2021,12,N3 Yaounde-Abong,Bus,267,21360,5.3,0,4,0,280
2021,12,N3 Yaounde-Abong,Moto,192,19200,4.3,1,1,0,17
2021,12,N3 Yaounde-Abong,Train,328,19680,4.7,0,1,32,6
2021,12,N3 Yaounde-Abong,Avion,490,392000,1.0,0,0,0,25
2021,12,N4 Maroua-Kousseri,Camion,450,67500,11.2,1,1,9,8
2021,12,N4 Maroua-Kousseri,Taxi,219,65700,3.6,0,3,0,399
2021,12,N4 Maroua-Kousseri,Bus,493,39440,9.9,0,0,0,64
2021,12,N4 Maroua-Kousseri,Moto,409,40900,9.1,0,4,0,371
2021,12,N4 Maroua-Kousseri,Train,219,13140,3.1,0,0,72,40
2021,12,N4 Maroua-Kousseri,Avion,389,311200,0.8,0,0,0,16
2021,12,N5 Bafoussam-Douala,Camion,423,63450,10.6,0,1,26,25
2021,12,N5 Bafoussam-Douala,Taxi,446,133800,7.4,0,1,0,322
2021,12,N5 Bafoussam-Douala,Bus,104,8320,2.1,0,5,0,461
2021,12,N5 Bafoussam-Douala,Moto,343,34300,7.6,0,4,0,378
2021,12,N5 Bafoussam-Douala,Train,294,17640,4.2,0,1,43,49
2021,12,N5 Bafoussam-Douala,Avion,425,340000,0.8,0,0,0,21
2021,12,N6 Limbe-Kumba,Camion,140,21000,3.5,0,1,73,6
2021,12,N6 Limbe-Kumba,Taxi,389,116700,6.5,0,1,0,388
2021,12,N6 Limbe-Kumba,Bus,350,28000,7.0,0,2,0,249
2021,12,N6 Limbe-Kumba,Moto,350,35000,7.8,0,5,0,293
2021,12,N6 Limbe-Kumba,Train,216,12960,3.1,0,3,93,24
2021,12,N6 Limbe-Kumba,Avion,312,249600,0.6,0,0,0,46
2022,1,N1 Douala-Yaounde,Camion,125,18750,3.1,0,0,18,39
2022,1,N1 Douala-Yaounde,Taxi,272,81600,4.5,0,3,0,234
2022,1,N1 Douala-Yaounde,Bus,445,35600,8.9,0,2,0,417
2022,1,N1 Douala-Yaounde,Moto,326,32600,7.2,0,4,0,76
2022,1,N1 Douala-Yaounde,Train,147,8820,2.1,0,2,42,28
2022,1,N1 Douala-Yaounde,Avion,219,175200,0.4,1,0,0,24
2022,1,N2 Yaounde-Bamenda,Camion,118,17700,3.0,0,2,12,16
2022,1,N2 Yaounde-Bamenda,Taxi,477,143100,8.0,0,2,0,169
2022,1,N2 Yaounde-Bamenda,Bus,125,10000,2.5,0,0,0,115
2022,1,N2 Yaounde-Bamenda,Moto,233,23300,5.2,0,4,0,406
2022,1,N2 Yaounde-Bamenda,Train,441,26460,6.3,0,1,37,26
2022,1,N2 Yaounde-Bamenda,Avion,439,351200,0.9,0,0,0,32
2022,1,N3 Yaounde-Abong,Camion,131,19650,3.3,0,1,76,4
2022,1,N3 Yaounde-Abong,Taxi,337,101100,5.6,0,4,0,455
2022,1,N3 Yaounde-Abong,Bus,185,14800,3.7,0,3,0,293
2022,1,N3 Yaounde-Abong,Moto,487,48700,10.8,0,8,0,51
2022,1,N3 Yaounde-Abong,Train,285,17100,4.1,1,1,59,12
2022,1,N3 Yaounde-Abong,Avion,313,250400,0.6,0,0,0,47
2022,1,N4 Maroua-Kousseri,Camion,146,21900,3.6,0,2,67,2
2022,1,N4 Maroua-Kousseri,Taxi,383,114900,6.4,0,0,0,175
2022,1,N4 Maroua-Kousseri,Bus,365,29200,7.3,0,2,0,310
2022,1,N4 Maroua-Kousseri,Moto,134,13400,3.0,0,1,0,17
2022,1,N4 Maroua-Kousseri,Train,486,29160,6.9,0,1,29,24
2022,1,N4 Maroua-Kousseri,Avion,330,264000,0.7,1,0,0,14
2022,1,N5 Bafoussam-Douala,Camion,241,36150,6.0,0,1,17,26
2022,1,N5 Bafoussam-Douala,Taxi,482,144600,8.0,0,0,0,271
2022,1,N5 Bafoussam-Douala,Bus,456,36480,9.1,1,1,0,190
2022,1,N5 Bafoussam-Douala,Moto,147,14700,3.3,1,2,0,405
2022,1,N5 Bafoussam-Douala,Train,162,9720,2.3,0,2,56,40
2022,1,N5 Bafoussam-Douala,Avion,173,138400,0.3,0,0,0,48
2022,1,N6 Limbe-Kumba,Camion,168,25200,4.2,0,2,79,2
2022,1,N6 Limbe-Kumba,Taxi,460,138000,7.7,0,1,0,302
2022,1,N6 Limbe-Kumba,Bus,209,16720,4.2,0,2,0,262
2022,1,N6 Limbe-Kumba,Moto,480,48000,10.7,1,1,0,348
2022,1,N6 Limbe-Kumba,Train,346,20760,4.9,0,1,62,13
2022,1,N6 Limbe-Kumba,Avion,170,136000,0.3,0,0,0,20
2022,2,N1 Douala-Yaounde,Camion,386,57900,9.7,0,6,76,31
2022,2,N1 Douala-Yaounde,Taxi,334,100200,5.6,0,3,0,59
2022,2,N1 Douala-Yaounde,Bus,408,32640,8.2,0,2,0,346
2022,2,N1 Douala-Yaounde,Moto,173,17300,3.8,0,3,0,206
2022,2,N1 Douala-Yaounde,Train,166,9960,2.4,0,3,62,30
2022,2,N1 Douala-Yaounde,Avion,472,377600,0.9,1,0,0,3
2022,2,N2 Yaounde-Bamenda,Camion,330,49500,8.2,0,0,19,32
2022,2,N2 Yaounde-Bamenda,Taxi,382,114600,6.4,0,3,0,425
2022,2,N2 Yaounde-Bamenda,Bus,272,21760,5.4,0,4,0,465
2022,2,N2 Yaounde-Bamenda,Moto,269,26900,6.0,0,2,0,421
2022,2,N2 Yaounde-Bamenda,Train,363,21780,5.2,0,1,22,38
2022,2,N2 Yaounde-Bamenda,Avion,406,324800,0.8,0,0,0,25
2022,2,N3 Yaounde-Abong,Camion,100,15000,2.5,0,1,96,29
2022,2,N3 Yaounde-Abong,Taxi,387,116100,6.5,0,0,0,226
2022,2,N3 Yaounde-Abong,Bus,344,27520,6.9,0,0,0,22
2022,2,N3 Yaounde-Abong,Moto,431,43100,9.6,0,2,0,341
2022,2,N3 Yaounde-Abong,Train,222,13320,3.2,0,4,2,28
2022,2,N3 Yaounde-Abong,Avion,335,268000,0.7,0,0,0,3
2022,2,N4 Maroua-Kousseri,Camion,145,21750,3.6,0,0,29,18
2022,2,N4 Maroua-Kousseri,Taxi,198,59400,3.3,0,2,0,243
2022,2,N4 Maroua-Kousseri,Bus,231,18480,4.6,1,1,0,434
2022,2,N4 Maroua-Kousseri,Moto,331,33100,7.4,0,1,0,182
2022,2,N4 Maroua-Kousseri,Train,374,22440,5.3,0,3,92,38
2022,2,N4 Maroua-Kousseri,Avion,198,158400,0.4,0,0,0,15
2022,2,N5 Bafoussam-Douala,Camion,389,58350,9.7,1,1,66,38
2022,2,N5 Bafoussam-Douala,Taxi,465,139500,7.8,0,0,0,411
2022,2,N5 Bafoussam-Douala,Bus,184,14720,3.7,0,0,0,427
2022,2,N5 Bafoussam-Douala,Moto,368,36800,8.2,0,3,0,127
2022,2,N5 Bafoussam-Douala,Train,104,6240,1.5,0,2,87,42
2022,2,N5 Bafoussam-Douala,Avion,346,276800,0.7,0,0,0,20
2022,2,N6 Limbe-Kumba,Camion,419,62850,10.5,0,2,35,46
2022,2,N6 Limbe-Kumba,Taxi,370,111000,6.2,0,0,0,417
2022,2,N6 Limbe-Kumba,Bus,202,16160,4.0,0,1,0,231
2022,2,N6 Limbe-Kumba,Moto,346,34600,7.7,0,2,0,197
2022,2,N6 Limbe-Kumba,Train,369,22140,5.3,0,2,72,33
2022,2,N6 Limbe-Kumba,Avion,402,321600,0.8,0,0,0,46
2022,3,N1 Douala-Yaounde,Camion,111,16650,2.8,0,2,93,29
2022,3,N1 Douala-Yaounde,Taxi,333,99900,5.5,0,1,0,31
2022,3,N1 Douala-Yaounde,Bus,379,30320,7.6,0,2,0,93
2022,3,N1 Douala-Yaounde,Moto,303,30300,6.7,1,2,0,181
2022,3,N1 Douala-Yaounde,Train,131,7860,1.9,0,2,40,41
2022,3,N1 Douala-Yaounde,Avion,386,308800,0.8,0,0,0,32
2022,3,N2 Yaounde-Bamenda,Camion,188,28200,4.7,0,2,48,24
2022,3,N2 Yaounde-Bamenda,Taxi,118,35400,2.0,0,1,0,295
2022,3,N2 Yaounde-Bamenda,Bus,366,29280,7.3,0,2,0,421
2022,3,N2 Yaounde-Bamenda,Moto,368,36800,8.2,0,4,0,388
2022,3,N2 Yaounde-Bamenda,Train,111,6660,1.6,1,2,19,12
2022,3,N2 Yaounde-Bamenda,Avion,495,396000,1.0,0,0,0,43
2022,3,N3 Yaounde-Abong,Camion,163,24450,4.1,0,3,12,0
2022,3,N3 Yaounde-Abong,Taxi,220,66000,3.7,0,3,0,461
2022,3,N3 Yaounde-Abong,Bus,235,18800,4.7,0,2,0,167
2022,3,N3 Yaounde-Abong,Moto,159,15900,3.5,0,4,0,160
2022,3,N3 Yaounde-Abong,Train,247,14820,3.5,0,2,94,18
2022,3,N3 Yaounde-Abong,Avion,383,306400,0.8,0,0,0,23
2022,3,N4 Maroua-Kousseri,Camion,239,35850,6.0,1,0,75,22
2022,3,N4 Maroua-Kousseri,Taxi,398,119400,6.6,0,2,0,13
2022,3,N4 Maroua-Kousseri,Bus,196,15680,3.9,0,2,0,106
2022,3,N4 Maroua-Kousseri,Moto,495,49500,11.0,0,0,0,341
2022,3,N4 Maroua-Kousseri,Train,157,9420,2.2,0,1,82,6
2022,3,N4 Maroua-Kousseri,Avion,222,177600,0.4,0,0,0,25
2022,3,N5 Bafoussam-Douala,Camion,147,22050,3.7,0,3,22,30
2022,3,N5 Bafoussam-Douala,Taxi,471,141300,7.8,0,1,0,75
2022,3,N5 Bafoussam-Douala,Bus,280,22400,5.6,0,1,0,73
2022,3,N5 Bafoussam-Douala,Moto,166,16600,3.7,0,3,0,1
2022,3,N5 Bafoussam-Douala,Train,441,26460,6.3,1,3,18,24
2022,3,N5 Bafoussam-Douala,Avion,432,345600,0.9,0,0,0,35
2022,3,N6 Limbe-Kumba,Camion,397,59550,9.9,0,1,12,36
2022,3,N6 Limbe-Kumba,Taxi,158,47400,2.6,0,2,0,352
2022,3,N6 Limbe-Kumba,Bus,195,15600,3.9,0,5,0,4
2022,3,N6 Limbe-Kumba,Moto,218,21800,4.8,0,2,0,429
2022,3,N6 Limbe-Kumba,Train,144,8640,2.1,0,4,38,28
2022,3,N6 Limbe-Kumba,Avion,251,200800,0.5,0,0,0,19
2022,4,N1 Douala-Yaounde,Camion,416,62400,10.4,0,1,68,13
2022,4,N1 Douala-Yaounde,Taxi,413,123900,6.9,1,3,0,269
2022,4,N1 Douala-Yaounde,Bus,185,14800,3.7,0,3,0,427
2022,4,N1 Douala-Yaounde,Moto,135,13500,3.0,0,2,0,453
2022,4,N1 Douala-Yaounde,Train,134,8040,1.9,1,1,70,3
2022,4,N1 Douala-Yaounde,Avion,254,203200,0.5,0,0,0,32
2022,4,N2 Yaounde-Bamenda,Camion,315,47250,7.9,1,4,37,41
2022,4,N2 Yaounde-Bamenda,Taxi,436,130800,7.3,0,2,0,1
2022,4,N2 Yaounde-Bamenda,Bus,355,28400,7.1,0,1,0,43
2022,4,N2 Yaounde-Bamenda,Moto,152,15200,3.4,0,1,0,149
2022,4,N2 Yaounde-Bamenda,Train,446,26760,6.4,0,2,18,43
2022,4,N2 Yaounde-Bamenda,Avion,438,350400,0.9,0,0,0,33
2022,4,N3 Yaounde-Abong,Camion,448,67200,11.2,0,1,1,33
2022,4,N3 Yaounde-Abong,Taxi,212,63600,3.5,0,3,0,45
2022,4,N3 Yaounde-Abong,Bus,409,32720,8.2,1,1,0,18
2022,4,N3 Yaounde-Abong,Moto,298,29800,6.6,0,3,0,99
2022,4,N3 Yaounde-Abong,Train,482,28920,6.9,0,2,11,43
2022,4,N3 Yaounde-Abong,Avion,441,352800,0.9,0,0,0,17
2022,4,N4 Maroua-Kousseri,Camion,457,68550,11.4,0,1,13,34
2022,4,N4 Maroua-Kousseri,Taxi,213,63900,3.5,1,1,0,429
2022,4,N4 Maroua-Kousseri,Bus,161,12880,3.2,0,2,0,487
2022,4,N4 Maroua-Kousseri,Moto,171,17100,3.8,0,2,0,13
2022,4,N4 Maroua-Kousseri,Train,177,10620,2.5,0,2,96,13
2022,4,N4 Maroua-Kousseri,Avion,478,382400,1.0,0,0,0,36
2022,4,N5 Bafoussam-Douala,Camion,151,22650,3.8,0,3,65,28
2022,4,N5 Bafoussam-Douala,Taxi,398,119400,6.6,0,3,0,157
2022,4,N5 Bafoussam-Douala,Bus,416,33280,8.3,0,1,0,205
2022,4,N5 Bafoussam-Douala,Moto,370,37000,8.2,1,1,0,330
2022,4,N5 Bafoussam-Douala,Train,350,21000,5.0,0,1,9,19
2022,4,N5 Bafoussam-Douala,Avion,229,183200,0.5,0,0,0,28
2022,4,N6 Limbe-Kumba,Camion,348,52200,8.7,0,3,6,11
2022,4,N6 Limbe-Kumba,Taxi,220,66000,3.7,0,1,0,496
2022,4,N6 Limbe-Kumba,Bus,272,21760,5.4,0,2,0,334
2022,4,N6 Limbe-Kumba,Moto,375,37500,8.3,0,2,0,270
2022,4,N6 Limbe-Kumba,Train,215,12900,3.1,0,3,88,5
2022,4,N6 Limbe-Kumba,Avion,454,363200,0.9,0,0,0,9
2022,5,N1 Douala-Yaounde,Camion,325,48750,8.1,0,2,95,48
2022,5,N1 Douala-Yaounde,Taxi,406,121800,6.8,0,1,0,318
2022,5,N1 Douala-Yaounde,Bus,407,32560,8.1,0,0,0,70
2022,5,N1 Douala-Yaounde,Moto,230,23000,5.1,0,0,0,93
2022,5,N1 Douala-Yaounde,Train,126,7560,1.8,0,1,15,20
2022,5,N1 Douala-Yaounde,Avion,472,377600,0.9,0,0,0,9
2022,5,N2 Yaounde-Bamenda,Camion,399,59850,10.0,0,3,48,27
2022,5,N2 Yaounde-Bamenda,Taxi,345,103500,5.8,0,3,0,41
2022,5,N2 Yaounde-Bamenda,Bus,114,9120,2.3,0,4,0,207
2022,5,N2 Yaounde-Bamenda,Moto,358,35800,8.0,0,1,0,264
2022,5,N2 Yaounde-Bamenda,Train,404,24240,5.8,0,3,58,18
2022,5,N2 Yaounde-Bamenda,Avion,335,268000,0.7,0,0,0,42
2022,5,N3 Yaounde-Abong,Camion,284,42600,7.1,0,0,27,46
2022,5,N3 Yaounde-Abong,Taxi,281,84300,4.7,0,0,0,91
2022,5,N3 Yaounde-Abong,Bus,197,15760,3.9,0,4,0,381
2022,5,N3 Yaounde-Abong,Moto,310,31000,6.9,0,4,0,56
2022,5,N3 Yaounde-Abong,Train,391,23460,5.6,0,2,87,15
2022,5,N3 Yaounde-Abong,Avion,412,329600,0.8,0,0,0,15
2022,5,N4 Maroua-Kousseri,Camion,272,40800,6.8,0,2,12,27
2022,5,N4 Maroua-Kousseri,Taxi,138,41400,2.3,0,1,0,193
2022,5,N4 Maroua-Kousseri,Bus,131,10480,2.6,0,4,0,135
2022,5,N4 Maroua-Kousseri,Moto,138,13800,3.1,0,3,0,480
2022,5,N4 Maroua-Kousseri,Train,473,28380,6.8,1,4,32,20
2022,5,N4 Maroua-Kousseri,Avion,206,164800,0.4,0,0,0,44
2022,5,N5 Bafoussam-Douala,Camion,375,56250,9.4,0,0,90,10
2022,5,N5 Bafoussam-Douala,Taxi,417,125100,7.0,1,3,0,428
2022,5,N5 Bafoussam-Douala,Bus,256,20480,5.1,0,3,0,99
2022,5,N5 Bafoussam-Douala,Moto,294,29400,6.5,0,2,0,144
2022,5,N5 Bafoussam-Douala,Train,466,27960,6.7,0,1,89,11
2022,5,N5 Bafoussam-Douala,Avion,188,150400,0.4,0,0,0,11
2022,5,N6 Limbe-Kumba,Camion,389,58350,9.7,0,5,41,1
2022,5,N6 Limbe-Kumba,Taxi,236,70800,3.9,0,2,0,235
2022,5,N6 Limbe-Kumba,Bus,474,37920,9.5,0,1,0,174
2022,5,N6 Limbe-Kumba,Moto,283,28300,6.3,0,1,0,58
2022,5,N6 Limbe-Kumba,Train,482,28920,6.9,0,1,30,47
2022,5,N6 Limbe-Kumba,Avion,393,314400,0.8,1,0,0,34
2022,6,N1 Douala-Yaounde,Camion,438,65700,10.9,0,1,21,5
2022,6,N1 Douala-Yaounde,Taxi,279,83700,4.7,0,2,0,8
2022,6,N1 Douala-Yaounde,Bus,424,33920,8.5,0,0,0,45
2022,6,N1 Douala-Yaounde,Moto,138,13800,3.1,1,0,0,295
2022,6,N1 Douala-Yaounde,Train,463,27780,6.6,0,4,26,26
2022,6,N1 Douala-Yaounde,Avion,277,221600,0.6,0,0,0,12
2022,6,N2 Yaounde-Bamenda,Camion,346,51900,8.7,0,1,80,32
2022,6,N2 Yaounde-Bamenda,Taxi,119,35700,2.0,0,3,0,401
2022,6,N2 Yaounde-Bamenda,Bus,467,37360,9.3,0,1,0,141
2022,6,N2 Yaounde-Bamenda,Moto,105,10500,2.3,0,1,0,165
2022,6,N2 Yaounde-Bamenda,Train,346,20760,4.9,0,4,95,9
2022,6,N2 Yaounde-Bamenda,Avion,204,163200,0.4,0,0,0,48
2022,6,N3 Yaounde-Abong,Camion,147,22050,3.7,0,2,3,44
2022,6,N3 Yaounde-Abong,Taxi,205,61500,3.4,0,1,0,473
2022,6,N3 Yaounde-Abong,Bus,471,37680,9.4,0,2,0,358
2022,6,N3 Yaounde-Abong,Moto,360,36000,8.0,0,1,0,373
2022,6,N3 Yaounde-Abong,Train,447,26820,6.4,0,2,83,5
2022,6,N3 Yaounde-Abong,Avion,327,261600,0.7,0,0,0,42
2022,6,N4 Maroua-Kousseri,Camion,179,26850,4.5,0,5,30,27
2022,6,N4 Maroua-Kousseri,Taxi,384,115200,6.4,0,4,0,259
2022,6,N4 Maroua-Kousseri,Bus,210,16800,4.2,0,3,0,408
2022,6,N4 Maroua-Kousseri,Moto,207,20700,4.6,1,4,0,491
2022,6,N4 Maroua-Kousseri,Train,490,29400,7.0,0,1,12,20
2022,6,N4 Maroua-Kousseri,Avion,483,386400,1.0,0,0,0,30
2022,6,N5 Bafoussam-Douala,Camion,107,16050,2.7,0,0,22,37
2022,6,N5 Bafoussam-Douala,Taxi,300,90000,5.0,0,2,0,324
2022,6,N5 Bafoussam-Douala,Bus,204,16320,4.1,0,3,0,212
2022,6,N5 Bafoussam-Douala,Moto,183,18300,4.1,0,2,0,157
2022,6,N5 Bafoussam-Douala,Train,443,26580,6.3,0,2,72,11
2022,6,N5 Bafoussam-Douala,Avion,444,355200,0.9,1,0,0,40
2022,6,N6 Limbe-Kumba,Camion,402,60300,10.1,0,0,75,4
2022,6,N6 Limbe-Kumba,Taxi,192,57600,3.2,0,1,0,1
2022,6,N6 Limbe-Kumba,Bus,251,20080,5.0,1,1,0,143
2022,6,N6 Limbe-Kumba,Moto,283,28300,6.3,0,0,0,427
2022,6,N6 Limbe-Kumba,Train,312,18720,4.5,0,1,8,13
2022,6,N6 Limbe-Kumba,Avion,253,202400,0.5,0,0,0,14
2022,7,N1 Douala-Yaounde,Camion,295,44250,7.4,0,0,88,43
2022,7,N1 Douala-Yaounde,Taxi,498,149400,8.3,1,3,0,477
2022,7,N1 Douala-Yaounde,Bus,186,14880,3.7,0,3,0,334
2022,7,N1 Douala-Yaounde,Moto,473,47300,10.5,0,1,0,390
2022,7,N1 Douala-Yaounde,Train,163,9780,2.3,0,3,0,17
2022,7,N1 Douala-Yaounde,Avion,301,240800,0.6,0,0,0,5
2022,7,N2 Yaounde-Bamenda,Camion,105,15750,2.6,0,4,84,5
2022,7,N2 Yaounde-Bamenda,Taxi,440,132000,7.3,0,1,0,210
2022,7,N2 Yaounde-Bamenda,Bus,100,8000,2.0,0,1,0,491
2022,7,N2 Yaounde-Bamenda,Moto,271,27100,6.0,0,5,0,172
2022,7,N2 Yaounde-Bamenda,Train,450,27000,6.4,0,1,73,6
2022,7,N2 Yaounde-Bamenda,Avion,116,92800,0.2,0,0,0,28
2022,7,N3 Yaounde-Abong,Camion,127,19050,3.2,0,0,31,47
2022,7,N3 Yaounde-Abong,Taxi,259,77700,4.3,0,0,0,473
2022,7,N3 Yaounde-Abong,Bus,162,12960,3.2,0,0,0,26
2022,7,N3 Yaounde-Abong,Moto,147,14700,3.3,0,2,0,97
2022,7,N3 Yaounde-Abong,Train,299,17940,4.3,0,3,89,34
2022,7,N3 Yaounde-Abong,Avion,172,137600,0.3,0,0,0,40
2022,7,N4 Maroua-Kousseri,Camion,470,70500,11.8,0,2,34,37
2022,7,N4 Maroua-Kousseri,Taxi,242,72600,4.0,0,0,0,442
2022,7,N4 Maroua-Kousseri,Bus,315,25200,6.3,0,3,0,246
2022,7,N4 Maroua-Kousseri,Moto,242,24200,5.4,0,1,0,325
2022,7,N4 Maroua-Kousseri,Train,143,8580,2.0,0,0,54,7
2022,7,N4 Maroua-Kousseri,Avion,149,119200,0.3,0,0,0,14
2022,7,N5 Bafoussam-Douala,Camion,197,29550,4.9,0,1,5,32
2022,7,N5 Bafoussam-Douala,Taxi,231,69300,3.9,0,0,0,390
2022,7,N5 Bafoussam-Douala,Bus,321,25680,6.4,0,6,0,434
2022,7,N5 Bafoussam-Douala,Moto,443,44300,9.8,0,1,0,489
2022,7,N5 Bafoussam-Douala,Train,100,6000,1.4,0,1,93,19
2022,7,N5 Bafoussam-Douala,Avion,156,124800,0.3,2,0,0,10
2022,7,N6 Limbe-Kumba,Camion,141,21150,3.5,0,2,4,33
2022,7,N6 Limbe-Kumba,Taxi,450,135000,7.5,0,3,0,267
2022,7,N6 Limbe-Kumba,Bus,180,14400,3.6,0,3,0,282
2022,7,N6 Limbe-Kumba,Moto,271,27100,6.0,0,4,0,466
2022,7,N6 Limbe-Kumba,Train,222,13320,3.2,0,3,40,4
2022,7,N6 Limbe-Kumba,Avion,400,320000,0.8,0,0,0,41
2022,8,N1 Douala-Yaounde,Camion,130,19500,3.2,0,4,84,12
